,Unnamed: 0,Stkcd,SP_TTM,EP_TTM,EP_LYR,CashFlowYiled_LYR,CashFlowYiled_TTM,FreeCashFlowYield_TTM,BP_LR,Sales2EV,SaleEarnings_SQ_YoY,Earnings_SQ_YoY,Sales_SQ_YoY,ROE_LR,ROA_LR,jlr,yylr,yysr,Momentum_1M,Momentum_12M,MACrossover,Momentum_24M,CurrentRatio,AssetTurnover,LTD2Equity_LR,PD,BZC
80,80,652.0,0.224314338,-0.358125352,-0.518621499,-0.170376507,-0.174729606,-0.171577628,-0.0425067,0.495316746,1.635949381,0.570026461,2.800439214,-0.642403905,-0.769775312,-0.0034775,0.110171054,-0.050738778,3.014361832,-0.500919131,0.178096154,-0.195813618,-0.330088237,-0.212055446,3.738254602,0.034102214,0.355001969
81,81,656.0,-0.101653486,-0.146765616,-0.237548441,-0.244692311,-0.236207016,-0.245547681,1.378704729,0.123741784,0.098025897,0.070213107,1.453801165,0.113828457,-0.521658185,0.090769054,0.337858513,26.15826783,0.267401163,-0.583095053,0.178892325,-0.196416933,-0.155453563,-0.652042179,2.785485355,0.16965683,-0.407190103
82,82,661.0,0.849603416,2.755854102,3.259792446,-0.526577824,0.599675944,0.607369761,-0.670817358,-0.533861198,0.026760578,-0.00201727,0.077550723,0.640629088,1.428659498,0.024045345,-0.001514341,-0.055810947,-0.63147371,0.587868672,0.372473339,-0.559344666,0.441406751,-0.201472095,-0.594182935,0.822596545,-0.485199769
83,83,667.0,-0.486192613,-0.253120323,-0.300294851,-0.037765774,-0.017280293,-0.008703379,0.500989318,-0.064884521,0.841932534,0.854246506,1.479252429,0.014093276,-0.290779345,-0.00313189,0.081257292,-0.040423187,0.181437666,-0.531350059,-0.146652778,0.964788121,0.017245178,-0.472379673,0.137365457,0.438649413,-0.09663228
84,84,669.0,-0.183004792,0.053256816,0.124014889,0.01269413,0.178146533,0.166998208,0.243024555,-0.387037217,-0.00744242,-0.040193132,-0.29928902,-0.195766167,-0.33628414,-0.09905069,-0.438297551,0.275529062,-0.203443508,0.033024631,0.387264457,-1.219444731,-0.652192971,-0.69575729,0.407219534,0.454464348,0.211681886
85,85,671.0,-0.160367996,-0.180237656,-0.468990117,-0.3028703,-0.994540314,-0.988307713,0.432724579,-0.025773379,-0.009716193,-0.025115868,-0.387719373,-0.569012466,-0.704462547,0.127371317,0.317402569,-0.045776414,-0.139810532,-1.709322218,-0.056665364,-0.308436809,-0.111336258,-0.649797665,2.391222131,1.356629178,0.152602785
86,86,680.0,-0.397230923,-1.209232947,-0.638971171,-0.092260132,-0.157356467,-0.149911781,0.176739568,0.027359949,0.114147997,0.097275721,-0.169316573,-0.752769342,-0.833624786,-0.011887093,-0.186640146,-0.057960606,1.448303219,0.016968271,-0.290476734,0.269231333,-0.43688463,-0.303293767,-0.098032818,-0.42567013,0.276535951
87,87,681.0,-0.625133239,-0.257709232,-0.318553028,-0.106117603,-0.155300226,-0.147001111,-1.025994289,-0.722968879,0.0629141,0.027783856,0.416389975,-0.219345671,0.022543477,-0.003981726,-0.045999985,2.068472811,-0.514977084,0.535843152,-0.271866376,-1.160697557,0.251617768,-0.752147476,-0.471597216,0.520462598,1.498946296
88,88,685.0,-0.624028506,0.323462558,0.225334912,-0.047530321,-0.106370083,-0.098620569,0.700321683,-0.663408,-0.066710901,-0.090439673,-0.131349844,-0.026869388,0.359778623,0.026792701,0.017500211,-0.056572811,0.134680289,-0.131871832,-0.050294018,0.308073466,-0.356609299,-1.052700134,-0.391655583,-0.523890017,-0.873477942
89,89,686.0,-0.520234754,0.1971326,0.122471945,-1.077309966,-2.369452172,-2.366699877,0.185819649,-0.530655056,-0.092281286,-0.113301342,-1.19157382,0.00279515,-0.572052515,0.039405537,0.059349865,-0.055068938,0.19651369,0.460900879,0.051934933,0.284283597,,-1.13045393,,0.936232706,0.226694098
90,90,690.0,-0.565303767,-0.19090012,-0.08325399,0.06408956,0.022459712,0.019024637,-0.043183082,-0.538718777,3.15676e-05,-0.021910723,-0.553565322,0.286880868,0.395789869,0.024924017,0.000726216,-0.057180328,1.546745665,-0.128797277,0.258792866,0.977379336,1.015165032,-0.681598222,0.041686871,0.52570767,-0.032936899
91,91,693.0,0.052068059,-1.347305112,-0.818981363,-1.004397451,-1.179769863,-1.174454182,-0.88736696,0.2154914,-0.196904377,-0.226778939,-1.582487131,-1.635674288,-1.240169981,-0.060245776,-0.088287954,0.557170739,-0.22776869,-0.250847035,-0.069955952,-1.821342496,-0.377644157,0.916407363,-0.428830873,0.76215941,2.948567771
92,92,697.0,-0.693186835,-0.542356539,-0.636656754,-0.170201096,-0.191767032,-0.186009717,-1.065041535,-0.770881216,-0.195388353,-0.21505157,-1.881490944,-0.964298459,-1.113327594,0.063470304,0.041410236,-0.047845771,-0.064912827,-0.907471485,0.198545245,-0.593852375,3.736397017,-1.078378022,-0.652575901,-0.961131696,1.010931073
93,93,703.0,1.579586399,-0.162286925,-0.031822506,0.691008556,0.056870276,0.057448663,0.320511455,2.258446222,0.185156531,0.167198218,-0.361481462,0.191115801,-0.27618212,-4.185547211,24.1783307,0.278749927,1.44548516,1.623010004,0.085959183,0.088707628,-0.659927599,1.535091544,-0.521043005,-0.086943319,0.69162883
94,94,709.0,-0.055183099,-0.52427084,-0.468990117,0.33849087,0.371726938,0.332305052,2.856099311,1.823346369,0.017425251,-0.000217256,-0.418646785,-0.65926761,-0.776877629,0.040733478,-0.053284512,-0.059032469,0.750984261,-0.650032583,0.001555258,0.114437456,-0.725400115,-0.356630519,-0.293227689,0.263386862,-0.309242066
95,95,712.0,-0.712662867,0.138421563,-0.108969732,-1.142738277,-2.865551793,-2.863710113,-0.55827179,-0.786099268,-0.096439909,-0.1209405,0.029458858,0.060881246,-0.450278114,0.018834399,-0.036497908,-0.09373294,0.366485482,0.027155681,0.14716833,-0.52554182,-0.372988673,-1.2587118,0.389275979,0.966548193,0.808040813
96,96,718.0,-0.531650328,-0.268641632,-0.422701782,0.267390935,0.433162385,0.442653731,-0.322699091,-0.460520119,-0.080783702,-0.08662489,-1.095660184,-0.476994888,-0.604066477,0.034371027,-1.315975981,-0.033376996,-1.023952909,1.261369839,-0.663622411,1.716201128,-0.164328297,-0.750870792,-0.385290727,0.876812582,1.615283816
97,97,719.0,0.007408206,0.299573239,0.173903428,0.010823079,0.215494584,0.219993479,0.321864311,0.23700552,-0.007260765,-0.033163362,-0.18891018,0.116592694,0.342076365,0.024854603,0.002824201,-0.053323162,0.15399471,-1.271349313,-1.342488649,-0.861450725,0.119971908,0.478163653,-0.506743326,-1.310557689,-0.339682121
98,98,725.0,-0.564250179,-0.635754328,-0.74157698,-0.077584076,-0.113965585,-0.14140066,1.71763954,-0.172174572,-0.289341092,-0.19108473,0.016739135,-0.957360036,-0.981417223,0.013125336,-0.015676072,-0.055068805,-0.114388026,-0.563366878,-0.096634962,-0.799021277,0.365239057,-0.550479409,0.547833792,0.087927923,-1.700612605
99,99,726.0,-0.043665235,0.438320243,0.328197879,0.221608658,0.352129702,0.342380528,0.851824713,0.247536716,0.001769176,-0.030039435,-0.302226288,0.125219342,0.498862692,0.022147997,-0.00476877,-0.056973794,-0.262818104,0.101578611,0.345082049,-0.235672126,-0.174385513,0.30076393,-0.589774203,-0.39435868,-0.868580309
100,100,728.0,-0.530606969,0.363548025,0.096756203,-0.562654025,-3.103614148,-3.102304663,0.168433982,-0.633004544,-0.101081631,-0.119702664,-1.27259179,-0.353754411,-0.589219422,0.027875685,0.008937286,-0.055789119,0.94784707,0.520760752,0.526622496,0.316804426,,-1.138976028,,0.855304185,0.726294093
101,101,729.0,-0.287821445,-0.392272231,-0.19383168,0.112853824,-0.076239857,-0.0741034,0.702450519,0.162546869,-0.029552038,-0.062917152,-0.417299693,-0.18320651,0.071902796,0.048814319,0.026666312,-0.052568654,-0.174169187,0.18455515,0.489567945,-0.568980665,-0.289780862,0.168972949,-0.655633835,1.347518877,-1.89083018
102,102,732.0,0.70332859,1.059847435,0.664816939,-5.611684906,-5.170052452,-5.174207548,0.779071169,-0.394669027,0.051340596,0.024049669,0.755004712,0.22962961,-0.557812191,0.037741715,0.024673305,-0.008567253,0.198104387,-0.120882471,-0.119902743,1.120667104,0.18770235,-0.875921417,4.840287094,1.003295857,-0.293623655
103,103,738.0,-0.482008948,-0.352861604,-0.335525417,-0.188560783,-0.020427601,-0.01322177,-0.957649976,-0.651521374,0.018151345,-0.007663209,-0.209756346,-0.39553336,-0.264832689,0.029153594,0.016368166,-0.055858495,0.5517548,0.899222821,-0.09651348,0.659838921,0.163603211,-0.379321421,-0.641140332,1.037630294,0.915134678
104,104,748.0,-0.460609862,-0.34989231,-0.426816301,-0.492489616,-0.20330716,-0.196298386,-0.649234635,-0.595103657,0.077824379,-0.016389601,-0.407488541,-0.580514663,-0.534792118,0.097280857,-0.151706627,-0.052341567,0.666583477,-1.217784993,-1.25291611,0.314836792,0.326456864,-0.474666634,-0.369181038,-0.322131811,-0.002377501
105,105,750.0,-0.615569116,-0.208445948,-0.237548441,-0.858046187,-2.217374265,-2.213982061,0.023964959,-0.554589713,-0.067784805,-0.090230647,-0.792199826,-0.074807577,-0.452062616,0.072330512,-0.079141858,-0.056445859,0.195703217,-0.74808374,-1.436543848,-0.613933575,,-1.070309718,,0.217841024,0.334809532
106,106,758.0,0.266263503,-0.395241525,-0.431959449,-0.51032307,-0.147704724,-0.140935886,-0.271879054,0.868134433,-0.046940993,-0.088940741,-0.375656315,-0.350044025,-0.66752336,0.025662992,-0.039171836,-0.054869048,-0.590109809,-0.94741154,-1.308995502,0.288447852,-0.45172084,0.744444696,-0.087915247,-0.019979995,0.539704892
107,107,762.0,-0.565150332,-0.525215615,-0.518621499,0.006905567,0.102065615,0.108193177,-0.702061822,-0.6650056,0.286436935,0.294415464,-0.817416445,-0.728800247,-0.316833071,0.001625795,0.876029879,-0.051280194,-0.84361979,2.815053325,0.646915978,-0.277057645,0.977718392,-0.658128057,-0.6202283,0.424642852,2.078962458
108,108,768.0,0.21882136,-0.317769949,-0.534308101,-0.17949788,0.368579631,0.376530247,-0.591737576,-0.112007513,0.157142276,0.179870813,0.00324458,-0.734551346,-0.776734869,-0.13170986,-0.40910178,-0.048650278,-0.356788066,0.30769206,0.891111967,0.134458949,-0.225516153,0.294281557,-0.518515849,0.014755722,0.57149231
109,109,776.0,-0.395543137,0.95916138,0.791081232,-0.315967656,-1.33050492,-1.325073459,0.499402432,-0.463464354,-0.07159391,-0.093004163,-1.059381541,0.156609209,-0.465303619,-0.018649821,-0.128047994,0.112449245,-0.163865676,0.972514556,0.537670037,0.519584234,,-1.106800047,,1.161056147,-0.158142276
110,110,777.0,-0.460292763,-0.315475494,-0.414987059,-0.222415111,-0.133227108,-0.125173257,-1.026675233,-0.603924581,-0.023857164,-0.046590094,-0.488022031,-0.343198362,-0.310944215,0.06220036,-0.026056906,-0.055456097,-0.17468683,0.237525527,0.11067018,-0.024875455,0.080546832,-0.038262256,-0.466626396,-0.123457058,0.753098089
111,111,778.0,0.69156523,-0.440995644,-0.469761589,-0.201950491,-0.038304308,-0.05062657,1.834061104,2.663403676,-0.016291364,-0.062910301,-0.232651849,-0.628118918,-0.712671255,0.03539178,-0.010105446,-0.05620413,-0.064912827,-1.784906252,-0.121428078,-0.595311435,-0.526269527,1.019164391,-0.077360829,-1.032877809,0.250368564
112,112,783.0,-0.600849572,-0.076582306,0.019608977,0.157583635,-1.489087264,-1.484183199,-0.588409247,-0.611291584,-0.078305814,-0.096774725,-1.031943401,0.426428493,-0.433860698,0.0231797,0.004316339,-0.055642177,0.113493243,0.433192214,0.725417093,0.958955765,,-1.103728241,,0.641358455,-0.109431602
113,113,786.0,-0.170832272,0.325622044,0.274194821,0.043975763,0.326951241,0.328369754,0.48654667,-0.028712888,0.025476647,-0.009756208,-0.246770995,0.244990608,0.7481219,0.030926009,0.015304678,-0.055637724,1.742062715,-1.48062763,0.387516868,-0.251468822,-0.302971524,0.023463097,-0.472508185,-0.512599217,-0.046659837
114,114,792.0,-0.063887985,-0.220593059,-0.300294851,0.050173619,0.250954251,0.240571057,0.867611149,-0.507741261,0.551006941,-0.020794091,0.135144821,-0.575654057,-0.690864644,0.064189716,0.039151367,-0.054305398,-0.098645491,0.468256573,0.604177387,-0.664838762,-0.574681988,-0.921177924,1.487268003,0.378759174,0.075581406
115,115,793.0,-0.512921013,-0.098717043,-0.353012122,-0.159033261,-0.108762037,-0.102104448,-0.093559838,-0.506417038,-0.005926265,-0.054799277,-0.509710552,-0.163096217,0.093459578,0.02877521,0.008318643,-0.055948375,1.681860971,-0.47922883,0.558920392,-1.184593968,0.403917971,-0.542629376,-0.380609152,-0.633039991,1.007748811
116,116,800.0,0.628554536,-1.381047087,-1.913443335,-0.189496309,-0.063314913,-0.071973656,0.009613139,1.293319972,-0.695506537,-0.733353867,-0.885577957,-2.687661532,-2.642003197,0.03863758,-0.029666325,-0.057469622,0.004994502,-0.842947904,-0.660385754,-1.015364267,-0.52395557,1.682714411,-0.573370796,-2.058041535,-0.327857784
117,117,816.0,-0.582549876,-0.590000209,-0.550251861,-0.109567353,-0.129198555,-0.124889629,0.07100007,-0.412245436,0.132614009,-0.096077017,-0.287030143,-0.748966196,-0.821097583,0.034746358,-1.236834356,-0.057319816,-0.157547739,-0.014910142,-0.217526861,-0.495017778,-0.366235234,-0.625511753,-0.548856634,-0.572601828,0.111251892
118,118,825.0,0.318318928,-1.426801206,-0.448417524,0.248680426,0.249989077,0.243027841,2.040384947,1.369992764,0.669348061,1.004181045,-0.730474983,-0.571999327,-0.731337144,0.010472469,-0.004540929,-0.057802979,-0.078484149,-0.39317355,0.089190698,-0.457088245,-0.627769276,0.614705439,1.074636303,-0.922811906,-0.664119922
119,119,826.0,0.158766849,0.960780995,0.731935026,-0.374554938,-0.192228637,-0.20029519,-0.674220169,-0.407778761,0.019453534,-0.008505292,0.425809492,0.395632288,0.074151269,0.024116763,0.001076395,-0.052551041,1.065408646,0.109979118,0.276656635,0.000190566,-0.57551353,-0.31961052,-0.033447946,0.943319465,-0.659927296
120,120,829.0,3.435609356,-0.852377812,-0.651571884,-0.924936257,-0.435032934,-0.428358722,-0.80306198,4.576100098,0.077760149,0.034697404,-0.567878598,-1.121433314,-1.073461825,0.001561832,-0.082126465,-0.055966101,-1.8219939,1.733526009,0.447624619,-0.522442181,-0.412289614,7.497616208,0.181946284,0.634094545,2.038940297
121,121,830.0,0.057970197,-0.475412459,-0.494705859,0.110573481,0.21289281,0.137877641,2.252617466,0.931354467,-0.081369385,-0.096232354,-0.676341461,-0.531852948,-0.650606283,0.025990842,-0.017437647,-0.056625725,-0.116038056,-0.606791273,-0.392361094,-0.308777875,-0.77683103,-0.14794521,0.083552682,-2.096422555,-0.779784415
122,122,831.0,-0.693514163,-1.202754488,-0.669572903,-0.037765774,-0.02747757,-0.019017287,-0.884618638,-0.757651325,-0.713481175,-4.701028023,-1.498822242,-1.155420451,-1.436072586,0.000462279,-0.005568163,0.01422287,-0.161310609,-0.56733757,-0.840551656,-1.900400909,12.61611938,-1.035528293,-0.653454069,0.11814951,0.624330936
123,123,848.0,-0.444560547,0.056900949,0.148187686,-0.149678007,0.043399799,0.0517124,-0.919075941,-0.380773966,0.006310548,-0.021836106,-0.357848702,2.081353493,3.402746744,0.036038707,0.044781495,-0.043689669,-0.915012101,-0.155435783,-0.320266144,-0.922666973,1.389489208,1.535042837,-0.623749919,-0.205239753,-0.357343592
124,124,852.0,-0.004324467,-0.994364046,-1.574767015,-0.273401248,-0.141410108,-0.134045408,-0.25379009,0.279599536,-9.539565342,-1.137699976,-0.894447158,-2.162845957,-1.698929698,0.021947244,0.021496799,-0.046998588,-0.815936968,-0.555712024,-0.899198183,-1.032681562,-0.386666831,0.127624604,-0.641162697,-1.085086857,0.198205101
125,125,858.0,-0.077226613,1.801765997,2.058867303,0.540973661,0.665014051,0.674604952,-0.301690016,-0.46803438,0.022358435,-0.007002747,0.068271318,0.815035791,1.703080181,0.024619016,0.001660562,-0.055034186,-0.972502656,1.593570173,1.452832474,0.802275951,0.674088734,-0.342935143,-0.64952244,1.852611566,-1.599161085
126,126,860.0,1.105645735,0.246665821,0.478892126,0.507762507,0.188805415,0.193111973,0.079827626,0.338836788,-0.012800779,-0.034220449,-0.085077736,-0.052860643,-0.324470739,0.037859653,0.025590873,-0.056167664,-1.316506144,1.327368558,0.728649762,-0.180598184,-0.223413963,0.174507329,0.280666403,0.272306197,-0.401072581
127,127,861.0,-0.633858584,-0.482970662,-0.468990117,-0.031041685,-0.105908478,-0.110363255,-0.59840455,-0.595199404,0.033402079,-0.000877469,0.064098371,-0.228380462,-0.36622808,0.027660845,0.006653829,-0.056697868,1.299005025,-0.476638023,-0.258300091,0.412872173,0.304024205,-0.794326155,1.212693586,1.409829398,0.665958389
128,128,869.0,-0.032842943,1.323979621,1.974005355,0.459290594,0.343401169,0.345170522,-0.204822388,-0.436697824,-0.011428976,-0.0374601,-0.282279871,0.796131373,1.444363113,0.023795167,0.00063449,-0.055705399,-1.152222193,0.689249412,0.643245479,-0.405438248,-0.114478391,-0.318827767,-0.566503491,0.931880391,-1.285998416
129,129,876.0,0.751916382,0.20037183,0.276766395,0.072567759,0.096778138,0.096203308,0.844922464,2.141854321,0.01487105,-0.009371167,-0.336617652,0.534827426,0.967651309,0.027793643,0.018528253,-0.031458766,-0.403085055,-1.523976387,-1.984224944,-0.382990568,-0.534617091,2.530548885,-0.629376755,0.106802315,-1.597803964
130,130,877.0,-0.142733185,-1.179540008,-0.876327468,0.075432806,-0.015349944,-0.008205766,2.548731783,0.240853928,0.075222892,0.041771645,-0.331278238,-1.135829612,-1.097945189,-0.060416088,0.14015572,-0.043859278,0.059843728,-0.26461876,0.134828233,-0.836988564,-0.730462992,-0.685016614,-0.101068388,-1.436271646,-0.274459261
131,131,883.0,-0.59664545,-0.295770181,-0.057538248,0.015208355,-0.018497252,-0.047561785,1.17167924,-0.4305738,-0.000224693,-0.034495123,-0.024615581,0.252262965,0.342076365,0.889647284,1.145360019,-0.049171734,-0.085743228,-0.743079543,0.191736016,-0.237817452,-0.729397674,-0.829214637,-0.306006602,-1.495905846,-1.280527623
132,132,887.0,-0.126520206,0.285131673,0.405345105,0.033918864,0.172103702,0.178302941,-0.760956644,-0.395996958,0.025051209,-0.004133563,0.002692576,0.991149271,1.117692218,0.024515556,0.007511498,-0.055660328,-0.717753591,0.288779158,1.002505039,1.039941215,0.814052272,0.33029235,-0.061628349,-0.025451807,0.219036079
133,133,895.0,0.829544329,1.205207867,1.104298967,0.380121753,0.594262574,0.601618148,-0.806644834,0.308804561,0.010519739,-0.018531679,0.190198349,1.687477447,2.81625239,0.023217414,-0.000672855,-0.056729443,-0.407359115,1.452164705,0.963884516,-0.717690833,-0.277753979,4.400592077,-0.649917541,1.033369843,-1.649169055
134,134,897.0,-0.670856908,-0.676919538,-0.534822416,0.011641664,-0.028274888,-0.019719183,-0.768626937,-0.645874214,0.22664004,0.131737575,2.269588688,-0.472152834,-0.736512199,0.029722835,-0.061251489,-0.051736477,0.417878409,-0.071358521,-0.298501955,-1.319421946,-0.1956849,-1.006138152,0.701469988,-0.022697272,0.4499602
135,135,898.0,-0.020281721,-1.433549601,-0.474133266,-0.006776493,0.076593405,0.079931434,3.073083427,1.706368343,0.291596827,0.091397088,-0.44621322,-0.704831152,-0.730944553,0.155205252,0.089280559,-0.058279066,0.46284671,-0.493942557,0.096422039,-0.291830689,-0.658088636,0.049803146,-0.577837675,0.194911738,-0.676400688
136,136,900.0,0.056200578,0.290260453,0.200133485,0.150684135,0.348604718,0.350915855,1.555220211,0.11509469,0.036273093,0.025919939,0.442239627,0.060677174,-0.219506344,0.022883839,-0.006315699,-0.053352882,0.974859221,0.023459497,0.280885528,0.151910541,-0.473213179,-0.401908033,0.706452735,-2.172179203,-1.662003412
137,137,917.0,-0.215778537,-0.252580452,-0.391842892,-0.346313763,-0.138094944,-0.136769999,0.099201502,-0.38686759,-0.000303765,-0.030472559,0.38663747,-0.600161158,-0.558454612,-0.004149959,0.013083083,-0.056054684,-0.770926369,-1.564495129,0.004066643,-0.862555191,-0.123651243,-0.502126288,0.089088571,-1.248539157,1.216779755
138,138,919.0,-0.013223705,-0.062950548,-0.035937025,-0.192770648,-0.149970785,-0.145105173,-0.102226061,0.047736386,-0.016172625,-0.041294939,0.020213215,-0.003939201,0.303245607,0.023749218,-0.002222191,-0.056715567,-0.014042449,0.117933945,0.50489117,-0.812294523,0.18055051,0.729771793,-0.640482824,-0.241718436,-0.228909159
